codigo_favorecido,nome_favorecido,codigo_municipio_siafi
14533874000119,FUNDO MUNICIPAL DE SAUDE DE INDIAVAI,9877
13534365000148,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1184
11412642000114,FUNDO MUNICIPAL DE SAUDE DE IPIRANGA DO NORTE,1184
13738493000103,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1186
13925320000102,FUNDO MUNICIPAL DE SAUDE,1186
13592982000108,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DO MUNICIPIO DE ITAUBA,9901
13871816000132,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE ITAUBA,9901
13504110000132,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,9091
11458793000103,FUNDO MUNICIPAL DE SAUDE,9091
14804969000120,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,9095
11422534000122,FUNDO MUNICIPAL DE SAUDE,9095
14323644000125,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,9861
14323714000145,FUNDO MUNICIPAL SAUDE DE JANGADA,9861
14168616000180,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,8991
14168593000104,FUNDO MUNICIPAL DE SAUDE DE JAURU,8991
13840696000106,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,9819
97538388000110,FUNDO MUNICIPAL DE SAUDE,9819
01229067000165,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,9831
14003786000105,FUNDO MUNICIPAL DE SAUDE,9831
15197979000107,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,9921
14010521000134,FUNDO MUNICIPAL DE SAUDE DE JURUENA,9921
20284814000102,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,9189
12197647000134,FUNDO MUNICIPAL DE SAUDE,9189
19608589000133,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,137
13887705000114,FUNDO MUNICIPAL DE SAUDE DE LAMBARI D'OESTE,137
14879105000177,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,9925
11386056000142,FUNDO MUNICIPAL DE SAUDE,9925
15436418000113,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,9105
14127128000125,FUNDO MUNICIPAL DE SAUDE DE LUCIARA,9105
14744753000116,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,9899
13658344000134,FUNDO MUNICIPAL DE SAUDE DE MARCELANDIA,9899
14476872000135,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,9929
97537980000106,FUNDO MUNICIPAL DE SAUDE DE MATUPA,9929
14773403000188,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - (FMAS) DE MIRASSOL D'OESTE,9177
11240344000194,FUNDO MUNICIPAL DE SAUDE,9177
17872867000130,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,9117
13890891000140,FUNDO MUNICIPAL DE SAUDE,9117
14807781000135,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,9119
13869864000196,FUNDO MUNICIPAL DE SAUDE DE NORTELANDIA,9119
17982206000167,FUNDO MUNICIPAL DA ASSISTENCIA SOCIAL DE NOSSA SENHORA DO LIVRAMENTO,9121
12708239000108,FUNDO MUNICIPAL DE SAUDE DE NOSSA SENHORA DO LIVRAMENTO,9121
17626032000108,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,117
12102434000181,FUNDO MUNICIPAL DE SAUDE DE NOVA BANDEIRANTES,117
14911718000144,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,8981
11940918000137,FUNDO MUNICIPAL DE SAUDE DE NOVA BRASILANDIA,8981
02309619000108,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - EMAS,9889
13889874000193,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE NOVA CANAA DO NORTE,9889
14556506000196,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE NOVA GUARITA-MT,121
12449572000131,FUNDO MUNICIPAL DE SAUDE DE NOVA GUARITA - MT,121
14795542000102,FUNDO MUN. ASSIST. SOCIAL NOVA LACERDA,1040
13840464000158,FUNDO MUNICIPAL DE SAUDE - FMS,1040
15328918000131,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,103
11465066000173,FUNDO MUNICIPAL DE SAUDE,103
14784363000170,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,111
13845059000122,FUNDO MUNICIPAL DE SAUDE DE NOVA MARINGA,111
13628583000141,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DO MUNICIPIO DE NOVA MONTE VERDE,119
13889924000132,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE NOVA MONTE VERDE,119
12524034000164,FUNDO MUNICIPAL DE SAUDE DE NOVA MUTUM,9937
14793680000152,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE NOVA NAZARE,1086
11394499000185,FUNDO MUNICIPAL DE SAUDE DE NOVA NAZARE,1086
13852920000180,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,9893
11385751000190,FUNDO MUNICIPAL DE SAUDE,9893
13592883000118,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DO MUNICIPIO DE NOVA SANTA HELENA,1088
97523172000181,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE NOVA SANTA HELENA,1088
13461378000134,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE NOVA UBIRATA,1042
14043594000122,FUNDO MUNICIPAL DE SAUDE DE NOVA UBIRATA-MT,1042
19210784000100,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS DE NOVA XAVANTINA,9195
10523136000130,FUNDO MUNICIPAL DE SAUDE DE NOVA XAVANTINA,9195
14801954000108,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,9903
14170331000184,FUNDO MUNICIPAL DE SAUDE,9903
08238231000140,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1044
15042624000149,FUNDO MUNICIPAL DE SAUDE,1044
13713353000180,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1090
13847151000121,FUNDO MUNICIPAL DE SAUDE DE NOVO SANTO ANTONIO,1090
14155746000189,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE NOVO SAO JOAQUIM,9867
11106800000108,FUNDO MUNICIPAL DE SAUDE DE NOVO SAO JOAQUIM,9867
13570834000184,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DO MUNICIPIO DE PARANAITA,9885
13898131000180,FUNDO MUNICIPAL DE SAUDE,9885
14793068000180,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,8983
12031426000191,FUNDO MUNICIPAL DE SAUDE DE PARANATINGA MT,8983
19564068000121,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DO MUNICIPIO DE PEDRA PRETA,9181
11465260000159,FUNDO MUNICIPAL DE SAUDE,9181
14651577000178,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - (FMAS) DE PEIXOTO DE AZEVEDO,9891
11279048000105,FUNDO MUNICIPAL DE SAUDE,9891
18208286000160,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,91
13608687000194,FUNDO MUNICIPAL DE SAUDE,91
11975531000116,FUNDO MUNICIPAL DE SAUDE,9129
18209899000112,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,95
12265816000126,F. M. S - PREFEITURA MUN. PONTAL DO ARAGUAIA,95
19257917000102,FUNDO MUNICIPAL DE INVESTIMENTOS SOCIAIS,9133
11386077000168,FUNDO MUNICIPAL DE SAUDE,9133
13617941000110,FUNDO MUN. ASSIST. SOCIAL DE PONTES E LACERDA,8999
04330355000108,PMPL - FUNDO MUNICIPAL DE SAUDE,8999
14362352000100,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE PORTO ALEGRE DO NORTE,9895
14362357000124,FUNDO MUNICIPAL DE SAUDE DE PORTO ALEGRE DO NORTE,9895
13593415000168,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,9135
12477872000124,FUNDO MUNICIPAL DE SAUDE,9135
13603500000160,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE PORTO ESPERIDIAO,9875
11406770000155,FUNDO MUNICIPAL DE SAUDE,9875
15522606000164,FUNDO MUNICIPAL DA ASSISTENCIA SOCIAL,101
14144721000180,FUNDO MUNICIPAL DE SAUDE DE PORTO ESTRELA,101
11343473000108,FUNDO MUNICIPAL DE SAUDE,9139
17343186000184,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE PRIMAVERA DO LESTE,9871
14140751000118,FUNDO MUNICIPAL DE SAUDE DE PRIMAVERA DO LESTE,9871
14271920000159,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,97
14033383000109,FUNDO MUNICIPAL DE SAUDE,97
13507776000144,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS,9879
12300664000155,FUNDO MUNICIPAL DE SAUDE DE RESERVA DO CABACAL,9879
19614255000172,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,9741
11404669000165,FUNDO MUNICIPAL DE SAUDE DE RIBEIRAO CASCALHEIRA,9741
13994263000105,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE RIBEIRAOZINHO,99
13994248000167,FUNDO MUNICIPAL DE SAUDE DE RIBEIRAOZINHO- F.M.S.,99
14527169000109,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE RIO BRANCO - MT,8995
13864358000104,FUNDO MUNICIPAL DE SAUDE DE RIO BRANCO,8995
15822191000144,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL FMAS DE RONDOLANDIA,1092
13150233000112,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE RONDOLANDIA - MT,1092
14631920000112,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,9151
05543314000154,FUNDO MUNICIPAL DE SAUDE,9151
18853684000130,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,9153
11412592000175,FUNDO MUNICIPAL DE SAUDE,9153
17794980000144,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,8997
14014083000182,FUNDO MUNICIPAL DE SAUDE,8997
14795804000139,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,123
13022743000104,FUNDO MUNICIPAL DE SAUDE DE SANTA CARMEM,123
13737585000179,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SANTA CRUZ DO XINGU,1094
11669254000113,FUNDO MUNICIPAL DE SAUDE DE SANTA CRUZ DO XINGU,1094
17959703000144,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1096
12987349000148,FUNDO MUNICIPAL DE SAUDE DE SANTA RITA DO TRIVELATO,1096
19438353000104,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS DE SANTA TEREZINHA,9197
11860994000132,FUNDO MUNICIPAL DE SAUDE DE SANTA TEREZINHA,9197
18689573000130,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SANTO AFONSO MT,115
13892961000108,FUNDO MUNICIPAL DE SAUDE,115
14828308000134,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1098
11945325000163,FUNDO MUNICIPAL DE SAUDE,1098
16690357000189,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS,9155
11756180000152,FUNDO MUNICIPAL DE SAUDE,9155
13994225000152,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,9183
97530840000106,FUNDO MUNICIPAL DE SADE,9183
19317860000181,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DO MUNICIPIO DE SAO JOSE DO POVO,6087
11345366000119,FUNDO MUNICIPAL DE SAUDE,6087
01270923000126,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,9199
12271662000185,FUNDO MUNICIPAL DE SAUDE,9199
14400291000110,FUNDO DE ASSISTENCIA SOCIAL DE SAO JOSE DO XINGU,133
14221522000128,FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DO XINGU,133
13617933000174,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,8993
14602737000199,FUNDO MUNICIPAL DE SAUDE,8993
20016751000103,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,93
11377586000124,FUNDO MUNICIPAL DE SAUDE,93
19956791000156,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DO MUNICIPIO DE SAPEZAL-MT,1046
13401375000105,FUNDO MUNICIPAL DE SAUDE,1046
17472056000141,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL SERRA NOVA DOURADA,1100
14117825000103,FUNDO MUNICIPAL DE SAUDE,1100
01413759000169,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL- FMAS,8985
13539745000175,FUNDO MUNICIPAL DE SAUDE DE SINOP,8985
13706144000100,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,9907
10601346000107,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE SORRISO,9907
13861868000128,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE TABAPORA,125
14416015000140,FUNDO MUNICIPAL DE SAUDE - FMS,125
02027487000121,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,9185
11381496000107,FUNDO MUNCIPAL DE SAUDE,9185
14633485000165,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE TAPURAH,9763
14152307000112,FUNDO MUNICIPAL DE SAUDE DE TAPURAH,9763
14809310000166,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL FMAS,9909
13817957000177,FUNDO MUNICIPAL DE SAUDE DE TERRA NOVA DO NORTE,9909
14537291000166,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DO MUNICIPIO DE TESOURO,9161
11465035000112,FUNDO MUNICIPAL DE SAUDE,9161
14022991000118,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DO MUN DE TORIXOREU F.M.A.S.,9163
14023004000108,FUNDO MUNICIPAL DE SAUDE - F.M.S.,9163
14595585000144,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,1048
13579576000105,FUNDO MUNICIPAL DE SAUDE DE UNIAO DO SUL,1048
14505822000139,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE VALE DE SAO DOMINGOS,1102
11569714000131,FUNDO MUNICIPAL DE SAUDE DE VALE DE SAO DOMINGOS - MT,1102
01945332000101,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,9167
11364895000160,FUNDO MUNICIPAL DE SAUDE DE VARZEA GRANDE,9167
14758525000103,FUNDO MUNIC. DE ASSIST. SOCIAL - VERA,9905
97538013000150,FUNDO MUNICIPAL DE SAUDE DE VERA,9905
13988836000198,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,9109
11540349000132,FUNDO MUNICIPAL DE SAUDE,9109
13461642000130,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,9897
11310662000184,FUNDO MUNICIPAL DE SAUDE DE VILA RICA - MT,9897
15127231000138,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,401
12282048000119,FUNDO MUNICIPAL DE SAUDE DE ABAETETUBA,401
18503163000152,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,375
11562805000145,FUNDO MUNICIPAL DE SAUDE DE ABEL FIGUEIREDO,375
14877095000130,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DO MUNICIPIO DO ACARA,403
11750869000170,FUNDO MUNICIPAL DE SAUDE,403
18209758000108,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,405
19396243000119,FUNDO MUNICIPAL DE SAUDE DE AFUA,405
17857708000166,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL A.A.N,383
07331783000135,FUNDO MUNICIPAL DE SAUDE,383
03445984000102,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,407
12278544000107,FUNDO MUNICIPAL DE SAUDE DE ALENQUER,407
11372925000180,FUNDO MUNICIPAL DE SAUDE,409
18142506000109,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,411
10467921000112,FUNDO MUNICIPAL DE SAUDE,411
18818945000180,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,413
13715424000184,FUNDO MUNICIPAL DE SAUDE DE ANAJAS,413
14711182000113,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,415
11948192000189,FUNDO MUNICIPAL DE SAUDE,415
14734067000164,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE ANAPU,40
11180067000171,FUNDO MUNICIPAL DE SAUDE DE ANAPU,40
14916632000104,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE AUGUSTO CORREA,417
12381567000134,FUNDO MUNICIPAL DE SAUDE,417
19329383000174,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE AURORA DO PARA,389
11850438000185,FUNDO MUNICIPAL DE SAUDE DE AURORA DO PARA,389
17962574000143,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL -FMAS,419
17838403000107,FUNDO MUNICIPAL DE SAUDE DE AVEIRO,419
20138421000190,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,421
13888332000104,FUNDO MUNICIPAL DE SAUDE DE BAGRE,421
17545751000196,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE BAIAO,423
17545698000123,FUNDO MUNICIPAL DE SAUDE DE BAIAO,423
19550837000132,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,42
11381413000180,FUNDO MUNICIPAL DE SAUDE,42
18180942000164,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - (FMAS) DE BARCARENA,425
12710978000126,FUNDO MUNICIPAL DE SAUDE DE BARCARENA,425
14684151000110,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DO MUNICPIO DE BELEM,427
11305777000180,FUNDO MUNICIPAL DE SAUDE,427
18148649000110,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,44
11186410000195,FUNDO MUNICIPAL DE SAUDE DE BELTERRA,44
18992855000101,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE BENEVIDES,429
13707794000170,FUNDO MUNICIPAL DE SAUDE,429
14208992000151,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,575
11695769000198,FUNDO MUNICIPAL DE SAUDE,575
24985987000109,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,431
11759577000106,FUNDO MUNICIPAL DE SAUDE,431
18020730000110,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE BRAGANCA,433
18017671000120,FUNDO MUNICIPAL DE SAUDE,433
18170674000108,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,639
11283607000142,FUNDO MUNICIPAL DE SAUDE,639
18162721000163,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE BREJO GRANDE DO ARAGUAIA,577
12985215000198,FUNDO MUNICIPAL DE SAUDE DE BREJO GRANDE DO ARAGUAIA,577
19278572000165,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE BREU BRANCO,625
11823022000178,FUNDO MUNICIPAL DE SAUDE DE BREU BRANCO,625
18087527000160,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS,435
17298800000133,FUNDO MUNICIPAL DE SAUDE,435
19604857000149,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,437
11963524000102,FUNDO MUNICIPAL DE SAUDE DE BUJARU,437
19447932000105,FUNDO MUNICIPAL DE ASSISTENCIA SOCAL DE CACHOEIRA DO ARARI,439
12459320000193,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE CACHOEIRA DO ARARI,439
13271657000135,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CACHOEIRA DO PIRIA,46
11747487000197,FUNDO MUNICIPAL DE SAUDE,46
18782228000146,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,441
11311333000158,FUNDO MUNICIPAL DE SAUDE,441
14443689000133,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,48
11903351000129,FUNDO MUNICIPAL DE SAUDE DE CANAA DOS CARAJAS,48
07820648000153,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL FMAS,443
07313973000120,FUNDO MUNICIPAL DE SAUDE,443
16847617000187,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CAPITAO POCO,445
11488124000184,FUNDO MUNICIPAL DE SAUDE - CAPITAO POCO,445
11431771000150,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL -FMAS,447
07918201000111,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE CASTANHAL,447
14697348000194,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,449
13771552000145,FUNDO MUNICIPAL DE SAUDE DE CHAVES,449
19121415000141,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL(FMAS) DE COLARES,451
13165696000158,FUNDO MUNICIPAL DE SAUDE DE COLARES,451
13497073000182,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,453
17453467000190,FUNDO MUNICIPAL DE SAUDE DE CONCEICAO DO ARAGUAIA,453
07276127000187,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CONCORDIA DO PARA,579
07234361000141,FUNDO MUNICIPAL DE SAUDE DE CONCORDIA DO PARA,579
19090964000104,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CUMARU DO NORTE,385
11406652000147,FUNDO MUNICIPAL DE SAUDE DE CUMARU DO NORTE,385
12268085000172,SECRETARIA MUNICIPAL DE DESENVOLVIMENTO SOCIAL,581
11657711000150,FUNDO MUNICIPAL DE SAUDE DE CURIONOPOLIS,581
18180797000111,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CURRALINHO,455
11441240000148,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE CURRALINHO,455
18303582000140,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,50
12095721000101,FUNDO MUNICIPAL DE SAUDE,50
14646999000155,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CURUCA,457
11674805000137,FUNDO MUNICIPAL DE SAUDE DE CURUCA,457
15784575000110,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,583
11415068000158,FUNDO MUNICIPAL DE SAUDE,583
14238555000180,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,377
12455597000148,FUNDO MUNICIPAL DE SAUDE,377
17974170000170,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE FARO - FMAS,459
12403819000189,FUNDO MUNICIPAL DE SAUDE DE FARO,459
15325007000150,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,52
12652705000172,FUNDO MUNICIPAL DE SAUDE DE FLORESTA DO ARAGUAIA,52
17284364000143,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS DO GARRAFAO DO NORTE,585
12112888000133,FUNDO MUNICIPAL DA SAUDE - FMS,585
18367597000172,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,627
12884091000154,FUNDO MUNICIPAL DE SAUDE GOIANESIA DO PARA,627
18004727000102,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE GURUPA,461
12049775000130,FUNDO MUNICIPAL DE SAUDE DE GURUPA,461
15448197000101,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE IGARAPE-ACU - FMAS,463
11718379000196,FUNDO MUNICIPAL DE SAUDE,463
13898075000183,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - PM IGARAPE-MIRI,465
11373369000166,FUNDO MUNICIPAL DE SAUDE DE IGARAPE MIRI,465
19137698000110,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE INHANGAPI,467
12054197000120,FUNDO MUNICIPAL DE SAUDE - INHANGAPI,467
17165695000164,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE IPIXUNA DO PARA,621
12846471000102,FUNDO MUNICIPAL DE SAUDE DE IPIXUNA DO PARA,621
12918632000118,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE IRITUIA,469
12202342000173,FUNDO MUNICIPAL DE SAUDE DE IRITUIA,469
16775433000159,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE ITAITUBA,471
11291166000120,FUNDO MUNICIPAL DE SAUDE DE ITAITUBA,471
15573456000118,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,473
11851575000134,FUNDO MUNICIPAL DE SAUDE,473
14517653000157,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DO MUNICIPIO DE JACAREACANGA,631
11462638000160,FUNDO MUNICIPAL DE SAUDE DE JACAREACANGA,631
11714454000140,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,475
11528843000181,FUNDO MUNICIPAL DE SAUDE,475
15291706000127,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,477
11624213000100,FUNDO MUNICIPAL DE SAUDE DE JURUTI,477
18709224000132,FUNDO MUNICIPAL DE SAUDE DE LIMOEIRO DO AJURU,479
14527362000140,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,587
12051023000104,FUNDO MUNICIPAL DE SAUDE DE MAE DO RIO,587
19087866000100,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE MAGALHAES BARATA,481
13711955000107,FUNDO MUNICIPAL DE SAUDE DE MAGALHAES BARATA,481
15110906000136,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,483
18478187000107,FUNDO MUNICIPAL DE SAUDE DE MARABA,483
18244929000121,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL-FMAS DE MARACANA,485
11783343000196,FUNDO MUNICIPAL DE SAUDE DE MARACANA,485
17416988000177,FUNDO MUNICIPAL DE ASSITENCIA SOCIAL-FMAS,487
13583637000108,FUNDO MUNICIPAL DE SAUDE DE MARAPANIM,487
08532310000169,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,54
10299375000158,FUNDO MUNICIPAL DE SAUDE DE MARITUBA,54
18300312000186,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DO MUNICIPIO DE MEDICILANDIA,589
11419894000175,FUNDO MUNICIPAL DE SAUDE DE MEDICILANDIA,589
13538307000192,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,489
11530230000189,FUNDO MUNICIPAL DE SAUDE,489
18472213000181,MUNICIPIO DE MOCAJUBA - FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,491
11939601000180,FUNDO MUNICIPAL DE SAUDE DE MOCAJUBA,491
15739285000154,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,493
19296848000138,FUNDO MUNICIPAL DE SAUDE,493
18328246000152,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,1190
17738256000101,FUNDO MUNICIPAL DE SAUDE,1190
18010812000183,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,495
11401857000130,FUNDO MUNICIPAL DE SAUDE,495
18210387000176,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,497
11438326000111,FUNDO MUNICIPAL DE SAUDE,497
17694828000190,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE NOVA ESPERANCA DO PIRIA,391
11479091000106,FUNDO MUNICIPAL DE SAUDE,391
18082047000107,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,56
12280005000102,FUNDO MUNICIPAL DE SAUDE,56
18291263000162,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE NOVA TIMBOTEUA,499
11790338000100,FUNDO MUNICIPAL DE SAUDE DE NOVA TIMBOTEUA,499
17657598000199,FUNDO MUNICIPAL DE ASSITENCIA SOCIAL,633
